Marca,Modelo,Status do Modelo,Tipo,Modelo Unidade Interna,Modelo Unidade Externa,Função,Tensão (V),Rotação,Fluido Refrigerante,"Se outro fluido refrigerante, especificar",Carga do Fluido Refrigerante (g),Capacidade de Refrigeração Nominal (Btu/h),Capacidade de Refrigeração Nominal (W),Potência Consumida no Modo Espera (W),Capacidade a 35 °C e em Carga Total (W),Potência Consumida a 35 °C e em Carga Total (W),Capacidade a 35 °C e em Carga Parcial (W),Potência Consumida a 35 °C e em Carga Parcial (W),Capacidade a 29 °C e em Carga Parcial (W),Potência Consumida a 29 °C e em Carga Parcial (W),Capacidade a 29 ºC e Carga Total (W),Potência Consumida a 29 ºC e Carga Total (W) ,IDRS (Wh/Wh),Consumo Anual de Energia (kWh),Faixa de Classificação,Código de Barras,Status do Registro,Número do Registro
PHILCO,PAC18QI,Incluido,Split Hi-Wall,PAC18QI,PAC18QI,Quente/Frio,220 (monofásico/bifásico),Velocidade Fixa,R32,,770,18000,5200,2.5,5103.0,1702.0,,,,,5378.0,1540.0,3.14,1343.0,F,7891356119033,Ativo,009156/2024
PRIME AIR,PRIME AIR 12QG,Incluido,Split Hi-Wall,PRIME AIR 12QG,PRIME AIR 12QG,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,650,12000,3500,2.5,3280.0,1150.0,1750.0,490.0,1730.0,330.0,,,5.50,493.0,A,7891356127304,Ativo,009156/2024
GREE/GWH09UB-D3DNA3D/I	- GWH09UB-D3DNA3D/O,,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006409/2014
SIMPLEY,CFVTS09POS2AI,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000082/2021
HITACHI,RAP24C3L - RPC24C3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002131/2012
HITACHI,RAP60C5L - RPC60D3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002131/2012
HITACHI,RAP48E5L - RPC48E3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002131/2012
HITACHI,RAP60E5L - RPC60E3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002131/2012
HITACHI,RAP30C3L - RCI30C3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000135/2013
HITACHI,RAP36E3L - RCI36E3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000135/2013
HITACHI,RAP48E7L - RCI48E3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000135/2013
Philco,PH18000IFM5,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7899466420452,Ativo,006134/2016
LG,AMNW09GSJA0_A3UW21GFAC,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7893299911262,Ativo,007213/2013
PHILCO,PAC12000IFM4,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7899466424719,Ativo,005953/2017
BRITANIA,BAC12000IQFM9,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7899466436613,Ativo,005953/2017
Hisense,AS-12TR5RRY**01,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001836/2022
LG,S4NW30L43FA+S4UW30L43FA,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7893299918926,Ativo,007213/2013
GREE,GWC18ACD-D3DNA1B,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006408/2014
GREE,GWH24ACE-D3DNA1D,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006409/2014
RINETTO,RNT18FIR4-02 / RNT18FER4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461966651,Ativo,005005/2015
AGRATTO,CCS18FIR4 - 02 / CCS18FER4 - 02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461965463,Ativo,005005/2015
VOGGA,VOG9FIR4-02 / VOG9FER4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461966163,Ativo,005005/2015
AGRATTO,CCST12FIR4-02/CCST12FER4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461967825,Ativo,005005/2015
AGRATTO,ACST9FIR4-02/ACST9FER4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461968006,Ativo,005005/2015
PIONNER,PIO22FIR4-02/PIO22FER4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461968150,Ativo,005005/2015
EQUATION,EQTET12FR4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461971334,Ativo,005005/2015
PIONNER,PIOE30FR4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461972256,Ativo,005005/2015
VOGGA,VOGET9FR4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461972263,Ativo,005005/2015
VOGGA,VOGE22FR4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461972294,Ativo,005005/2015
VOGGA,VOGE30FR4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461972300,Ativo,005005/2015
EQUATION,EQTECT12FR4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461973185,Ativo,005005/2015
DAIKIN,FTKP09Q5VL / RKP09Q5VL,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898966337116,Ativo,001167/2021
AGRATTO,ICST12F - 02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461975264,Ativo,008946/2022
AGRATTO,ACST12F - 02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461975332,Ativo,009646/2022
FONTAINE,FCST9F-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461975813,Ativo,009646/2022
AGRATTO,CST9F - 01,Excluido,Split Hi-Wall,CST9FI-01,CST12FE-01,Frio,127 (monofásico),Velocidade Fixa,R32,,300,9000,2637,1,2637.0,942.0,,,,,3100.0,882.0,3.14,685.0,F,7898461976209,Ativo,009646/2022
FONTAINE,FCST12F - 01,Excluido,Split Hi-Wall,FCST12FI-01,FCST12FE-01,Frio,127 (monofásico),Velocidade Fixa,R32,,400,12000,3516,1,3516.0,1256.0,,,,,3750.0,1086.0,3.14,925.0,F,7898461975783,Ativo,009646/2022
TCL,TAC-12CSA1,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,010846/2022
TCL,TAC-18CSA2-INV,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002353/2022
TCL,TAC-36CSA/CF-INV,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,011457/2022
TCL,TAC-55CSA/CF-INV,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,011457/2022
Springer Midea,38TVCI12S5/42AFVCI12S5,Excluido,Split Hi-Wall,42AFVCI12S5,38TVCI12S5,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,470,12000,3517,4,3517.0,1023.0,1864.0,487.0,1653.0,310.0,,,6.00,484.4,A,7898554879295,Ativo,006337/2023
Midea,38MGVQI12M5/42MGVQI12M5,Excluido,Split Hi-Wall,42MGVQI12M5,38MGVQI12M5,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,520,12000,3517,4,3517.0,1006.0,1864.0,423.0,1653.0,267.0,,,6.80,427.5,A,7898554879585,Ativo,006337/2023
SAMSUNG,AC036TN4PKC/AZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,8806090653674,Inativo,001466/2021
Elgin / PHFI-60000-2 / PHFEV-60000-3,Elgin / PHFI-60000-2 / PHFEV-60000-3,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001969/2012
Elgin / PHFI-24000-2 / PRFE-24000-2,Elgin / PHFI-24000-2 / PRFE-24000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001969/2012
Elgin  / PHFI-30000-2 / PHFE-30000-2,Elgin  / PHFI-30000-2 / PHFE-30000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001969/2012
Elgin / PHFI-18000-2 / PRFE-18000-2,Elgin / PHFI-18000-2 / PRFE-18000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001969/2012
Elgin / PHFI-36000-2 / PHFE-36000-2,Elgin / PHFI-36000-2 / PHFE-36000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001969/2012
Elgin,PEFI60B2NA / PEFE60B3NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013562860,Ativo,001969/2012
Elgin,PTFI60B2IA / PTFE60B4NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013569692,Ativo,001969/2012
Elgin,PEFI36B2NC / OUFE36B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574320,Ativo,001969/2012
Elgin,PTFI36B2IC / OUFE36B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574207,Ativo,001969/2012
Elgin,PTFI48B2IC / OUFE48B4NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574108,Ativo,001969/2012
Elgin,PEFI60B2NC / OUFE60B3NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574153,Ativo,001969/2012
Elgin,PTFI60B2ID / OUFE60B3NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574153,Ativo,001969/2012
Admiral,38KCW09A5 / 42AFCD09A5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554870230,Ativo,007915/2014
Admiral,38KCW22A5 / 42AFCD22A5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554870261,Ativo,007915/2014
Springer Midea,38KCY12S5 / 42MACB12S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554871718,Ativo,007915/2014
Springer Midea,38KCY18S5 / 42MACB18S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554871732,Ativo,007915/2014
Tempstar,42AFCE12T8 / 38AFCE12T8,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,007915/2014
Tempstar,42AFCE09T5 / 38KCW09T5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,007915/2014
Tempstar,42AFCE12T5 / 38KCY12T5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,007915/2014
Maxiflex,42AFCE09X5 / 38KCW09X5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,007915/2014
Springer Midea,38TFCA22S5 / 42TFCA22S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554873613,Ativo,007915/2014
Silvermaxi,38KCY18V5 / 42AFCE18V5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554874993,Ativo,007915/2014
Comfee,38TFCA09F5 / 42AFCG09F5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554875426,Ativo,007915/2014
Silvermaxi,38TFCA09V5 / 42AFCG09V5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554875747,Ativo,007915/2014
Tempstar,38TFCA12T5 / 42AFCG12T5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554875600,Ativo,007915/2014
Silvermaxi,38TFCA18V5 / 42AFCG18V5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554875785,Ativo,007915/2014
Tempstar,38TFCA18T5 / 42AFCG18T5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554875624,Ativo,007915/2014
MODERNITA,38TFCA09D5 / 42AFFCG09D5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554877451,Ativo,007915/2014
Elgin,PTFI48B2ID / OUFE48B4CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013575273,Ativo,001969/2012
Elgin,PTFI48B2IC / OUFE48B3CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574221,Ativo,001969/2012
Elgin,PAFI36B2NA / OUFE36B2CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7908412500992,Ativo,001969/2012
Elgin,PTFI36B2ID / OUFE36B2CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013582875,Ativo,001969/2012
Elgin,PTFI36B2ID / OUFE36B2CC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013582875,Ativo,001969/2012
Elgin,PAFI60B2NA / OUFE60B3CC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7908412501142,Ativo,001969/2012
Elgin,PEFI36B2ND / PEFE36B2NC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7908412509650,Ativo,001969/2012
Consul,CBA18C/CBB18C ( 220V ),Incluido,,,,,,,,,,,,,,,,,,,,,,,,7891129244504,Ativo,003906/2012
CONSUL,CBN09D / CBO09D (220 V),Incluido,,,,,,,,,,,,,,,,,,,,,,,,7891129548800,Ativo,003906/2012
CONSUL,CBN18C / CBO18C,Incluido,Split Hi-Wall,CBN18C ,CBO18C,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,600,18000,5270,1,5280.0,1780.0,,,,,,,3.14,1349.0,F,7891129264953,Ativo,003906/2012
Carrier,40KVCA36C5 / 38CCV036515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898626573359,Ativo,006156/2015
Carrier,38CCVA60515MC /	42ZQVA60C5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006156/2015
Carrier,38CCVB30515MC / 42ZQVB30C5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006156/2015
Carrier,38CCVB48515MC / 42ZQVB48C5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554875167,Ativo,006156/2015
Carrier,38CCVB30515MC / 42ZQVC30C5,Incluido,Split Piso-teto,42ZQVC30C5,38CCVB30515MC,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,2300,30000,8790,6,8792.2,2560.7,4659.9,1305.3,4132.4,828.9,,,5.70,1275.0,A,7898554875228,Ativo,006156/2015
Springer Midea,42MBQA09M5/7898626572505/38MBQA09M5/7898626572581,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,005866/2016
Springer Midea,42MAQT22S5 / 38TQA22S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554872029,Ativo,005866/2016
Springer Midea,38TVQB12S5 / 42AFVQG12S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554876829,Ativo,005866/2016
Springer Midea,38TVQB18S5 / 42AFVQG18S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554876867,Ativo,005866/2016
MODERNITA,38TVQA12D5 / 42AFVQG12D5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554877505,Ativo,005866/2016
SILVERMAXI,38TVQA12V5 / 42AFVQG12V5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554877680,Ativo,005866/2016
Springer Midea,38AGVQB09M5 / 42AGVQB09M5,Incluido,Split Hi-Wall,42AGVQB09M5,38AGVQB09M5,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,670,9000,2637,4,2638.0,807.0,1398.0,372.0,1240.0,245.0,,,5.50,396.0,A,7898554876942,Ativo,005866/2016
Springer Midea,38AGVQC18M5 / 42AGVQC18M5,Incluido,Split Hi-Wall,42AGVQC18M5,38AGVQC18M5,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,1400,18000,5274,4,5275.0,1583.0,2796.0,687.0,2479.0,447.0,,,6.00,727.0,A,7898054790052,Ativo,005866/2016
Springer Midea,38TVQC09S5 / 42AFVQH09S5,Incluido,Split Hi-Wall,42AFVQH09S5,38TVQC09S5,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,630,9000,2637,4,2637.7,804.2,1398.0,405.0,1239.7,257.1,,,5.50,396.0,A,7898554878397,Ativo,005866/2016
Springer Midea,MCI128BB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898626574240,Ativo,001262/2015
Springer Midea,MCI125BB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898626574226,Ativo,001262/2015
Springer Midea,QCK105BB,Incluido,Janela,,,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,540,10000,2930,3,2930.8,993.2,,,,,,,3.12,776.0,B,789855487880,Ativo,001262/2015
Springer Midea,38AGVCC12M5 / 42AGVCC12M5,Incluido,Split Hi-Wall,42AGVCC12M5,38AGVCC12M5,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,450,12000,3516,4,3516.9,1099.0,1863.9,458.6,1652.9,288.8,,,6.29,462.0,A,7898054790021,Ativo,005865/2016
Springer Midea,38AGVCC24M5 / 42AGVCC24M5,Incluido,Split Hi-Wall,42AGVCC24M5,38AGVCC24M5,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,970,24000,7032,4,7034.0,2170.0,3728.0,850.0,3306.0,601.0,,,5.50,1057.0,A,7898054790076,Ativo,005865/2016
Springer Midea,38TFCB09S5 / 42AFFCG09S5,Incluido,Split Hi-Wall,42AFFCG09S5,38TFCB09S5,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,550,9000,2637,3,2637.7,894.1,,,,,2839.0,776.8,3.32,656.0,F,7898554877871,Ativo,007915/2014
Springer Midea,38TFCB22S5 / 42AFFCG22S5,Incluido,Split Hi-Wall,42AFFCG22S5,38TFCB22S5,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,1310,22000,6446,4,6447.6,2014.9,,,,,6753.6,1752.8,3.50,1523.0,E,7898554877901,Ativo,007915/2014
Springer Midea,38TFCB30S5 / 42ABCA30S5,Incluido,Split Hi-Wall,42ABCA30S5,38TFCB30S5,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,1320,30000,8790,3,8792.2,3095.9,,,,,9092.9,2738.8,3.14,2315.0,F,7898554878519,Ativo,007915/2014
Springer Midea,QQI075BB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898626572833,Ativo,001261/2015
PHILCO,PAC36000PFM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899466423286,Inativo,003649/2018
PHILCO,PAC60000PFM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899466424924,Inativo,003649/2018
BRITANIA,BAC60000PFM5 - 380V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899466431182,Inativo,003649/2018
PHILCO,PAC60000PQFM5N - 380V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7891356096716,Inativo,003649/2018
PHILCO,PAC36000IPFM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7891356099373,Inativo,003649/2018
PHILCO,PAC60000CFM5 - 380V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899466434138,Inativo,006142/2019
PHILCO,PAC60000CQFM5 - 380V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899466434220,Inativo,006142/2019
PHILCO,PAC48000CFM5 380V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899963903151,Inativo,006142/2019
PHILCO,PAC48000CQFM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7899963903199,Inativo,006142/2019
PHILCO,PAC60000ICFM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7891356099632,Inativo,006142/2019
Springer Midea,ZQI185BB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554870704,Ativo,001265/2015
Elgin,PAFI60C2NA / PAFE60C4VA,Incluido,Split Piso-teto,PAFI60C2NA,PAFE60C4VA,Frio,380 (trifásico),Velocidade Fixa,R32,,3450,60000,17580,7,17580.0,5784.0,,,,,,,3.04,121.5,B,7908412509612,Ativo,001969/2012
ELGIN / KBQI-60000-2 / KHQE-60000-3,ELGIN / KBQI-60000-2 / KHQE-60000-3,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006899/2014
ELGIN / KBQI-60000-2 / KHQE-60000-4,ELGIN / KBQI-60000-2 / KHQE-60000-4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006899/2014
ELGIN / KBQI-48000-2 / KHQE-48000-4,ELGIN / KBQI-48000-2 / KHQE-48000-4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006899/2014
Elgin,KEQI18B2NA / KEQE18B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006899/2014
Elgin,KTQI36B2IA / KTQE36B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013569555,Ativo,006899/2014
Elgin,KTQI60B2IA / KTQE60B3NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013569609,Ativo,006899/2014
Elgin,KEQI36B2NC / OUQE36B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574078,Ativo,006899/2014
Elgin,KTQI36B2IC / OUQE36B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574061,Ativo,006899/2014
Elgin,KTQI48B2IC / OUQE48B3NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574115,Ativo,006899/2014
Elgin,KEQI60B2NC / OUQE60B3CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574276,Ativo,006899/2014
Elgin,KTQI48B2IC / OUQE48B3CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574115,Ativo,006899/2014
Elgin,KPQI60B2NA / OUQE60B4CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013579868,Ativo,006899/2014
Elgin,KPQI18B2NA / OUQE18B2CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013586576,Ativo,006899/2014
Elgin,KPQI24B2NA / OUQE24B2CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013586590,Ativo,006899/2014
Elgin,KPQI18B2NB / OUQE18B2CC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7908412545290,Ativo,006899/2014
Elgin,KPQI24B2NB / OUQE24B2CC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7908412533730,Ativo,006899/2014
Elgin,KPQI48B2NB / OUQE48B3CC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7908412545474,Ativo,006899/2014
Springer Midea,QCK075BB,Incluido,Janela,,,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,350,7500,2197,3,2198.0,775.0,,,,,2334.0,682.0,3.10,586.1,A,7898554878779,Ativo,001260/2015
Springer Midea,QCK078RB,Incluido,Janela,,,Frio,127 (monofásico),Velocidade Fixa,R410a,,370,7500,2197,3,2198.0,805.2,,,,,2367.3,694.0,3.10,586.1,A,7898554878847,Ativo,001260/2015
Carrier,38CCU060535MC / 42XQU60C5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002964/2018
Carrier,38CCU060535MC /	42ZQA60C5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002964/2018
Springer,38CCU060235MS / 42XQW60S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002964/2018
Admiral,38CCU060535MA / 42XQW60A5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002964/2018
Silvermaxi,38CCU060535MV / 42XQW60V5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,002964/2018
Admiral,38CCU060235MA / 42ZQA60A5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554874849,Ativo,002964/2018
Modernita,38CCU060235MD / 42ZQA60D5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554877369,Ativo,002964/2018
Springer,38TFCA24515MS / 42ZQA24S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554876607,Ativo,002964/2018
Springer,38CCU060235MS / 42ZQA60S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554872593,Ativo,002964/2018
Tempstar,38CCU036515MT / 42ZQA36T5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898554874856,Ativo,002964/2018
Springer,42ZQB24S5 / 38TFCB24515MS,Incluido,Split Piso-teto,42ZQB24S5,38TFCB24515MS,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,1600,24000,7032,6,7033.8,2125.4,,,,,,,3.50,1661.0,E,7898554878960,Ativo,002964/2018
Maxiflex,42ZQB24X5 / 38TFCB24515MX,Incluido,Split Piso-teto,42ZQB24X5,38TFCB24515MX,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,1600,24000,7032,6,7033.8,2125.4,,,,,,,3.50,1661.0,E,7898554878991,Ativo,002964/2018
Carrier,38CCW048535MC_42ZQB48C5,Incluido,Split Piso-teto,42ZQB48C5,38CCW048535MC,Frio,220 (trifásico),Velocidade Fixa,R410a,,2800,46000,13478,6,13481.0,4669.0,,,,,13618.0,3963.0,3.14,3547.6,F,7898554878335,Ativo,002964/2018
Carrier,38CCW060535MC_42ZQB60C5,Incluido,Split Piso-teto,42ZQB60C5,38CCW060535MC,Frio,220 (trifásico),Velocidade Fixa,R410a,,2380,57000,16701,6,16705.0,5626.0,,,,,,,3.14,4397.0,F,7898945167130,Ativo,002964/2018
LG,ATNW60GMLP0+ATUW60GMLP0,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7893299911125,Ativo,004201/2017
LG,AMNW18GTTC0+A5UW36GFA2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7893299911255,Ativo,004201/2017
LG,ATNW18GTLP0+ATUW18GTLP0,Incluido,,,,,,,,,,,,,,,,,,,,,,,,8806091361608,Ativo,004201/2017
LG,AMNW24GTTC0+A4UW30GFA2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7893299911248,Ativo,004201/2017
LG,AMNW24GTTC0+A5UW48GFA1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7893299915468,Ativo,004201/2017
LG,ATNW18GPLP1+ATUW18GPLP1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7893299925269,Ativo,004201/2017
ECOBLU,EC36F1,Incluido,Split Hi-Wall,EI36F1,EE36F1,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1450,36000,10548,4.6,10740.0,3690.0,5567.0,1464.0,5083.0,967.0,,,5.50,1598.0,A,,Ativo,005330/2024
ECOBLU,EC36QF1,Incluido,Split Hi-Wall,EI36QF1,EE36QF1,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1450,36000,10548,4.6,10740.0,3690.0,5567.0,1464.0,5083.0,967.0,,,5.50,1598.0,A,,Ativo,005330/2024
Electrolux,QI12F/QE12F,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,000416/2012
ELECTROLUX,XI09F/XE09F,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7896584081237,Inativo,000416/2012
ELECTROLUX,XI12F/XE12F,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7896584081275,Inativo,000416/2012
ELECTROLUX,XI18F/XE18F,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7896584081312,Inativo,000416/2012
HITACHI,RAP36C3Q - RPC36C3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,002818/2012
HITACHI,RAP48C7Q - RPC48C3P,Excluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,002818/2012
YORK,YKNIT9FR4-02,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7898461972799,Ativo,008091/2017
KOMECO,KOP 60FC G4 / KOCP 60FC 220V G4,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7896873136211,Ativo,000111/2014
KOMECO,KOP 55FC 1LR 211BB / KOCP 55FV 1LR 222BB,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7896873158527,Ativo,000111/2014
KOMECO,KOP 55FC 1LR 211BB / KOCP 55FV 1LR 232BB,Excluido,,,,,,,,,,,,,,,,,,,,,,,,7896873158527,Ativo,000111/2014
